Dato;Pris;Fellesgjeld;Totalpris;BRA;Boligtype;Eieform;Byggeår;Fylke;Kommune;CityDistrict;Etasje;Soverom;Tomtestørrelse
2020-09-01;5400000;0;5400000;210;Tomannsbolig;Selveier;1979;Vestland;BERGEN;Åsane;NULL;3;431,9
2020-09-01;2550000;0;2550000;96;Leilighet;Selveier;2002;Vestland;ØYGARDEN;NULL;2;3;584,1
2020-09-01;2730000;0;2730000;66;Leilighet;Selveier;1935;Vestland;BERGEN;Årstad;3;2;396,4
2020-09-01;3000000;0;3000000;51;Leilighet;Selveier;2020;Vestland;BERGEN;Åsane;2;2;1163,3
2020-09-01;5450000;0;5450000;259;Enebolig;Selveier;2005;Vestland;ALVER;NULL;NULL;7;779,2
2020-09-01;5375000;0;5375000;145;Leilighet;Selveier;2007;Vestland;BERGEN;Fana;2;3;1132,1
2020-09-01;2475000;0;2475000;122;Tomannsbolig;Selveier;1998;Vestland;ØYGARDEN;NULL;NULL;3;8924
2020-09-01;3620000;0;3620000;254;Enebolig;Selveier;1935;Vestland;BERGEN;Åsane;NULL;6;1018,2
2020-09-01;4750000;0;4750000;70;Leilighet;Selveier;1901;Vestland;BERGEN;Bergenhus;3;2;104,4
2020-09-01;2220000;0;2220000;27;Leilighet;Selveier;1899;Vestland;BERGEN;Bergenhus;2;1;128,7
2020-09-01;2350000;0;2350000;35;Leilighet;Selveier;1860;Vestland;BERGEN;Bergenhus;3;1;173,4
2020-09-01;2500000;0;2500000;40;Leilighet;Selveier;1939;Vestland;BERGEN;Årstad;3;1;343,7
2020-09-01;2870000;0;2870000;37;Leilighet;Selveier;1880;Vestland;BERGEN;Bergenhus;1;1;99,5
2020-09-01;2700000;0;2700000;155;Enebolig;Selveier;1965;Vestland;ASKØY;NULL;NULL;3;2679,3
2020-09-01;4500000;0;4500000;212;Enebolig;Selveier;2001;Vestland;ALVER;NULL;NULL;4;1176,9
2020-09-01;2150000;0;2150000;37;Leilighet;Selveier;1880;Vestland;BERGEN;Bergenhus;1;1;133,5
2020-09-01;5350000;0;5350000;170;Enebolig;Selveier;1998;Vestland;BERGEN;Laksevåg;NULL;3;793,8
2020-09-01;3400000;0;3400000;47;Leilighet;Selveier;1897;Vestland;BERGEN;Bergenhus;1;2;166,2
2020-09-01;3050000;80750;3130750;52;Leilighet;Selveier;1954;Vestland;BERGEN;Bergenhus;5;1;647,8
2020-09-01;5450000;0;5450000;135;Rekkehus;Selveier;1957;Vestland;BERGEN;Årstad;NULL;3;142,1
2020-09-01;4100000;0;4100000;134;Rekkehus;Selveier;1961;Vestland;BERGEN;Årstad;NULL;3;198,9
2020-09-01;3250000;0;3250000;72;Leilighet;Selveier;2012;Vestland;BERGEN;Åsane;4;2;3826,5
2020-09-01;1900000;0;1900000;43;Leilighet;Selveier;1936;Vestland;BERGEN;Laksevåg;3;1;368,4
2020-09-01;2730000;0;2730000;165;Tomannsbolig;Selveier;2006;Vestland;ØYGARDEN;NULL;NULL;4;423,9
2020-09-01;6250000;0;6250000;191;Tomannsbolig;Selveier;2015;Vestland;BERGEN;Laksevåg;NULL;3;980
2020-09-01;3037000;0;3037000;83;Leilighet;Selveier;2008;Vestland;BJØRNAFJORDEN;NULL;2;2;2952
2020-09-01;3700000;0;3700000;99;Leilighet;Selveier;1888;Vestland;BERGEN;Bergenhus;2;2;145,9
2020-09-01;5590000;0;5590000;113;Leilighet;Selveier;1906;Vestland;BERGEN;Bergenhus;1;3;337,5
2020-09-01;2450000;0;2450000;94;Leilighet;Selveier;2012;Vestland;BERGEN;Arna;1;1;468,1
2020-09-01;5700000;0;5700000;173;Rekkehus;Selveier;1985;Vestland;BERGEN;Fyllingsdalen;NULL;3;360,7
2020-09-01;2190000;0;2190000;92;Leilighet;Selveier;2009;Vestland;ALVER;NULL;1;2;1045,3
2020-09-01;2790000;0;2790000;72;Leilighet;Selveier;2015;Vestland;OSTERØY;NULL;2;2;1737,2
2020-09-01;2235000;0;2235000;93;Tomannsbolig;Selveier;2015;Vestland;ALVER;NULL;2;3;1232
2020-09-01;2700000;0;2700000;74;Leilighet;Selveier;2012;Vestland;BJØRNAFJORDEN;NULL;2;2;10520
2020-09-01;2710000;25075;2735075;37;Leilighet;Selveier;1925;Vestland;BERGEN;Bergenhus;2;1;271,5
2020-09-01;2975000;0;2975000;126;Leilighet;Selveier;2010;Vestland;BJØRNAFJORDEN;NULL;2;3;1292,8
2020-09-01;3600000;0;3600000;119;Tomannsbolig;Selveier;1984;Vestland;BERGEN;Fyllingsdalen;NULL;3;239,8
2020-09-01;3300000;0;3300000;189;Enebolig;Selveier;1961;Vestland;ASKØY;NULL;NULL;5;2921
2020-09-01;5800000;0;5800000;75;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;5;2;2068,5
2020-09-01;5350000;0;5350000;256;Enebolig;Selveier;2008;Vestland;ALVER;NULL;NULL;5;1062,5
2020-09-01;4800000;0;4800000;97;Rekkehus;Selveier;2000;Vestland;BERGEN;Fana;NULL;3;335,3
2020-09-01;2120000;0;2120000;28;Leilighet;Selveier;1956;Vestland;BERGEN;Bergenhus;7;NULL;1670,3
2020-09-01;2700000;0;2700000;43;Leilighet;Selveier;2017;Vestland;BERGEN;Ytrebygda;4;1;6121,4
2020-09-01;3950000;0;3950000;144;Rekkehus;Selveier;1982;Vestland;BERGEN;Fyllingsdalen;NULL;NULL;175,9
2020-09-01;3470000;0;3470000;163;Enebolig;Selveier;2007;Vestland;ØYGARDEN;NULL;NULL;3;1237,8
2020-09-01;3520000;0;3520000;100;Tomannsbolig;Selveier;1961;Vestland;BERGEN;Fana;NULL;3;743,7
2020-09-01;2875000;0;2875000;79;Leilighet;Selveier;2003;Vestland;BERGEN;Ytrebygda;4;2;10305,2
2020-09-01;5250000;0;5250000;213;Enebolig;Selveier;1966;Vestland;ØYGARDEN;NULL;NULL;4;1874,8
2020-09-01;3020000;0;3020000;201;Enebolig;Selveier;1982;Vestland;VAKSDAL;NULL;NULL;4;887,2
2020-09-01;3000000;0;3000000;77;Leilighet;Selveier;2006;Vestland;BERGEN;Fana;2;2;989
2020-09-01;4425000;0;4425000;325;Enebolig;Selveier;1996;Vestland;ØYGARDEN;NULL;NULL;4;1698,8
2020-09-01;4370000;0;4370000;134;Enebolig;Selveier;1936;Vestland;BERGEN;Ytrebygda;NULL;3;1023
2020-09-01;2920000;0;2920000;140;Tomannsbolig;Selveier;1993;Vestland;ASKØY;NULL;NULL;3;867
2020-09-01;2450000;0;2450000;104;Tomannsbolig;Selveier;2012;Vestland;OSTERØY;NULL;NULL;3;913
2020-09-01;1760000;179655;1939655;33;Leilighet;Selveier;1948;Vestland;BERGEN;Laksevåg;2;1;430,3
2020-09-01;2455000;0;2455000;65;Leilighet;Selveier;1956;Vestland;BERGEN;Laksevåg;4;2;618,3
2020-09-01;4100000;0;4100000;83;Leilighet;Selveier;1910;Vestland;BERGEN;Bergenhus;3;2;249,8
2020-09-01;2120000;0;2120000;49;Leilighet;Selveier;2012;Vestland;ALVER;NULL;2;1;3575,7
2020-09-01;2420000;0;2420000;78;Leilighet;Selveier;1992;Vestland;ØYGARDEN;NULL;1;2;1039,9
2020-09-01;3790000;0;3790000;130;Rekkehus;Selveier;1998;Vestland;BERGEN;Fana;NULL;3;2633
2020-09-01;3915000;0;3915000;118;Rekkehus;Selveier;1970;Vestland;BERGEN;Fana;NULL;4;194,4
2020-09-01;5800000;0;5800000;311;Enebolig;Selveier;2006;Vestland;ASKØY;NULL;NULL;6;1092,4
2020-09-01;2640000;0;2640000;78;Leilighet;Selveier;1960;Vestland;BERGEN;Årstad;2;2;916,2
2020-09-01;5050000;0;5050000;88;Leilighet;Selveier;2016;Vestland;BERGEN;Åsane;5;2;4924,5
2020-09-01;3800000;0;3800000;101;Leilighet;Selveier;2012;Vestland;BERGEN;Ytrebygda;2;3;9283,1
2020-09-01;3890000;0;3890000;75;Leilighet;Selveier;1933;Vestland;BERGEN;Årstad;2;2;645,1
2020-09-01;1300000;23422;1323422;52;Leilighet;Selveier;1978;Vestland;ALVER;NULL;2;2;2131
2020-09-01;7500000;0;7500000;449;Enebolig;Selveier;1958;Vestland;BERGEN;Bergenhus;NULL;7;1266,8
2020-09-01;2800000;0;2800000;138;Rekkehus;Selveier;2005;Vestland;ØYGARDEN;NULL;NULL;4;443,8
2020-09-01;4650000;0;4650000;141;Rekkehus;Selveier;1982;Vestland;BERGEN;Fyllingsdalen;NULL;3;167,8
2020-09-01;3360000;0;3360000;128;Rekkehus;Selveier;1995;Vestland;BERGEN;Åsane;NULL;3;11133
2020-09-01;4300000;0;4300000;173;Enebolig;Selveier;1912;Vestland;ØYGARDEN;NULL;NULL;5;242442,8
2020-09-01;1850000;0;1850000;37;Leilighet;Selveier;1958;Vestland;BERGEN;Årstad;3;NULL;347,7
2020-09-01;4050000;0;4050000;119;Leilighet;Selveier;2004;Vestland;BERGEN;Fana;1;2;8121,5
2020-09-01;4800000;0;4800000;198;Enebolig;Selveier;2001;Vestland;ASKØY;NULL;NULL;3;615,8
2020-09-01;2320000;0;2320000;NULL;Tomannsbolig;Selveier;1928;Vestland;BERGEN;Årstad;NULL;1;483
2020-09-01;3750000;0;3750000;134;Rekkehus;Selveier;1982;Vestland;BERGEN;Fyllingsdalen;NULL;3;178,1
2020-09-01;5975000;0;5975000;221;Enebolig;Selveier;1984;Vestland;BERGEN;Fana;NULL;6;920,4
2020-09-01;3870000;0;3870000;112;Enebolig;Selveier;2020;Vestland;OSTERØY;NULL;NULL;3;1380
2020-09-01;4290000;0;4290000;122;Leilighet;Selveier;1998;Vestland;BERGEN;Ytrebygda;2;3;9694,4
2020-09-01;4700000;0;4700000;229;Enebolig;Selveier;1997;Vestland;BJØRNAFJORDEN;NULL;NULL;5;727,9
2020-09-01;4650000;68000;4718000;80;Leilighet;Selveier;1993;Vestland;BERGEN;Årstad;3;2;8149,3
2020-09-01;2030000;0;2030000;162;Enebolig;Selveier;1941;Vestland;BERGEN;Arna;NULL;3;584,5
2020-09-01;2850000;0;2850000;62;Leilighet;Selveier;2010;Vestland;BERGEN;Laksevåg;1;1;10985,3
2020-09-01;3350000;0;3350000;83;Leilighet;Selveier;2003;Vestland;BERGEN;Åsane;2;2;4954,1
2020-09-01;3600000;0;3600000;140;Leilighet;Selveier;2001;Vestland;ASKØY;NULL;2;3;853,5
2020-09-01;4400000;0;4400000;133;Rekkehus;Selveier;2000;Vestland;BERGEN;Fana;NULL;3;7175
2020-09-01;4500000;0;4500000;72;Leilighet;Selveier;1939;Vestland;BERGEN;Bergenhus;1;2;369
2020-09-01;6000000;0;6000000;184;Enebolig;Selveier;1934;Vestland;BERGEN;Bergenhus;NULL;4;543,6
2020-09-01;3390000;0;3390000;96;Tomannsbolig;Selveier;2010;Vestland;BERGEN;Fana;1;2;3278
2020-09-01;4400000;0;4400000;133;Rekkehus;Selveier;1959;Vestland;BERGEN;Fana;NULL;3;386,8
2020-09-01;4750000;0;4750000;118;Tomannsbolig;Selveier;1949;Vestland;BERGEN;Fana;1;3;494
2020-09-01;5000000;0;5000000;256;Enebolig;Selveier;2010;Vestland;BJØRNAFJORDEN;NULL;NULL;5;1328,2
2020-09-01;2790000;0;2790000;72;Rekkehus;Selveier;2020;Vestland;BERGEN;Arna;NULL;2;15800
2020-09-01;3950000;0;3950000;68;Leilighet;Selveier;2014;Vestland;BERGEN;Årstad;5;2;4328,1
2020-09-01;2550000;0;2550000;147;Enebolig;Selveier;1967;Vestland;ØYGARDEN;NULL;NULL;2;1717,8
2020-09-01;2770000;0;2770000;74;Tomannsbolig;Selveier;1995;Vestland;BERGEN;Ytrebygda;NULL;2;3347
2020-09-01;4350000;0;4350000;64;Leilighet;Selveier;1929;Vestland;BERGEN;Bergenhus;4;2;362,4
2020-09-01;1770000;0;1770000;240;Enebolig;Selveier;1963;Vestland;OSTERØY;NULL;NULL;4;1980
2020-09-01;4500000;0;4500000;157;Tomannsbolig;Selveier;1963;Vestland;BERGEN;Årstad;NULL;4;628,6
2020-09-01;4000000;0;4000000;225;Enebolig;Selveier;1973;Vestland;BERGEN;Arna;NULL;6;544,6
2020-09-01;2120000;0;2120000;25;Leilighet;Selveier;2003;Vestland;BERGEN;Bergenhus;6;1;622,2
2020-09-01;1925000;0;1925000;33;Leilighet;Selveier;1932;Vestland;BERGEN;Laksevåg;1;1;353
2020-09-01;2550000;123489;2673489;52;Leilighet;Selveier;1959;Vestland;BERGEN;Årstad;1;2;10248,9
2020-09-01;2230000;0;2230000;50;Leilighet;Selveier;2013;Vestland;ØYGARDEN;NULL;3;1;1330,7
2020-09-01;4630000;0;4630000;187;Enebolig;Selveier;1962;Vestland;BERGEN;Laksevåg;NULL;5;1489,2
2020-09-01;4925000;0;4925000;130;Rekkehus;Selveier;1975;Vestland;BERGEN;Åsane;NULL;3;154,7
2020-09-01;6850000;0;6850000;181;Enebolig;Selveier;2010;Vestland;ASKØY;NULL;NULL;4;451,2
2020-09-01;4300000;0;4300000;250;Enebolig;Selveier;1979;Vestland;ALVER;NULL;NULL;5;1278,5
2020-09-01;3865000;0;3865000;89;Leilighet;Selveier;2016;Vestland;BERGEN;Fana;1;3;5681,6
2020-09-01;2600000;0;2600000;168;Enebolig;Selveier;1981;Vestland;ALVER;NULL;NULL;4;1148,3
2020-09-01;5660000;0;5660000;264;Enebolig;Selveier;1987;Vestland;BERGEN;Fyllingsdalen;NULL;3;2030,2
2020-09-01;2550000;0;2550000;88;Leilighet;Selveier;1956;Vestland;BERGEN;Laksevåg;2;1;1660,3
2020-09-01;2990000;0;2990000;86;Leilighet;Selveier;2006;Vestland;BERGEN;Laksevåg;1;2;963,8
2020-09-01;5000000;0;5000000;179;Enebolig;Selveier;1977;Vestland;BERGEN;Åsane;NULL;4;329,2
2020-09-01;3300000;0;3300000;149;Tomannsbolig;Selveier;1962;Vestland;BERGEN;Fana;NULL;2;542,7
2020-09-01;6200000;0;6200000;217;Enebolig;Selveier;1971;Vestland;BERGEN;Fyllingsdalen;NULL;4;1103,8
2020-09-01;4750000;0;4750000;82;Leilighet;Selveier;1880;Vestland;BERGEN;Bergenhus;1;3;251,5
2020-09-01;3980000;0;3980000;198;Tomannsbolig;Selveier;1982;Vestland;ASKØY;NULL;NULL;4;650,2
2020-09-01;4200000;0;4200000;163;Leilighet;Selveier;1970;Vestland;BERGEN;Åsane;2;3;6074
2020-09-01;5450000;0;5450000;99;Enebolig;Selveier;1880;Vestland;BERGEN;Bergenhus;NULL;2;73,6
2020-09-01;2810000;0;2810000;102;Leilighet;Selveier;2002;Vestland;ØYGARDEN;NULL;2;3;703,6
2020-09-01;3510000;0;3510000;178;Enebolig;Selveier;1979;Vestland;ØYGARDEN;NULL;NULL;4;1071,7
2020-09-01;3750000;0;3750000;172;Enebolig;Selveier;2007;Vestland;ASKØY;NULL;NULL;4;379,6
2020-09-01;2875000;0;2875000;36;Leilighet;Selveier;2015;Vestland;BERGEN;Bergenhus;2;NULL;4654,2
2020-09-01;2300000;0;2300000;76;Leilighet;Selveier;2003;Vestland;BJØRNAFJORDEN;NULL;1;2;6818,3
2020-09-01;2270000;0;2270000;68;Rekkehus;Selveier;2013;Vestland;ØYGARDEN;NULL;NULL;2;204,4
2020-09-01;2690000;0;2690000;88;Leilighet;Selveier;1990;Vestland;BERGEN;Fana;2;3;4782,7
2020-09-01;2300000;49628;2349628;30;Leilighet;Selveier;1898;Vestland;BERGEN;Bergenhus;2;1;126,3
2020-09-01;4200000;0;4200000;211;Enebolig;Selveier;1947;Vestland;BERGEN;Arna;NULL;4;1206,3
2020-09-01;3400000;0;3400000;76;Leilighet;Selveier;1993;Vestland;BERGEN;Fana;2;2;13545,4
2020-09-01;3750000;NULL;3750000;97;Leilighet;Selveier;2015;Vestland;ØYGARDEN;NULL;4;2;3084,1
2020-09-01;7400000;0;7400000;323;Enebolig;Selveier;2002;Vestland;BERGEN;Fana;NULL;4;1085,2
2020-09-01;4570000;0;4570000;150;Enebolig;Selveier;1929;Vestland;BERGEN;Fana;NULL;4;2429,9
2020-09-01;2450000;0;2450000;68;Leilighet;Selveier;2007;Vestland;ASKØY;NULL;2;2;716,6
2020-09-01;5750000;0;5750000;127;Enebolig;Selveier;2014;Vestland;BERGEN;Fana;NULL;3;39,2
2020-09-01;1745000;0;1745000;55;Leilighet;Selveier;2016;Vestland;ØYGARDEN;NULL;2;1;4010,2
2020-09-01;6525000;0;6525000;200;Enebolig;Selveier;1919;Vestland;BJØRNAFJORDEN;NULL;NULL;3;4341,3
2020-09-01;4000000;0;4000000;156;Enebolig;Selveier;1961;Vestland;BERGEN;Laksevåg;NULL;4;4826,5
2020-09-01;2700000;0;2700000;46;Leilighet;Selveier;2016;Vestland;BERGEN;Ytrebygda;2;1;6609,4
